# provenance: commit=PLACEHOLDER dirty=PLACEHOLDER
name,kind,refs,margin_mm,box_dist_mm,copper_dist_mm,domains,verdict
sep_domain_clearance_C27_R15_C27_R15,domain,"C27,R15",8.0,175.37,206.217,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R16_C27_R16,domain,"C27,R16",8.0,88.79,105.776,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R17_C27_R17,domain,"C27,R17",8.0,193.39,204.025,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R18_C27_R18,domain,"C27,R18",8.0,201.6,230.748,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R2_C27_R2,domain,"C27,R2",8.0,77.29,80.204,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R21_C27_R21,domain,"C27,R21",8.0,193.39,203.845,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R22_C27_R22,domain,"C27,R22",8.0,196.29,206.857,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R25_C27_R25,domain,"C27,R25",8.0,83.87,94.325,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R26_C27_R26,domain,"C27,R26",8.0,208.53,222.37,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R29_C27_R29,domain,"C27,R29",8.0,38.24,50.404,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R3_C27_R3,domain,"C27,R3",8.0,208.09,234.421,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R31_C27_R31,domain,"C27,R31",8.0,193.4,203.924,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R32_C27_R32,domain,"C27,R32",8.0,38.84,51.127,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R33_C27_R33,domain,"C27,R33",8.0,202.72,218.684,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R35_C27_R35,domain,"C27,R35",8.0,94.13,117.842,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R36_C27_R36,domain,"C27,R36",8.0,183.55,217.383,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R37_C27_R37,domain,"C27,R37",8.0,198.75,209.236,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R38_C27_R38,domain,"C27,R38",8.0,196.67,225.593,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R39_C27_R39,domain,"C27,R39",8.0,118.02,130.21,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R41_C27_R41,domain,"C27,R41",8.0,86.33,96.775,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R43_C27_R43,domain,"C27,R43",8.0,169.69,180.552,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R44_C27_R44,domain,"C27,R44",8.0,133.75,171.256,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R46_C27_R46,domain,"C27,R46",8.0,183.87,214.925,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R47_C27_R47,domain,"C27,R47",8.0,136.22,175.185,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R48_C27_R48,domain,"C27,R48",8.0,42.21,53.824,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R49_C27_R49,domain,"C27,R49",8.0,199.13,229.392,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R50_C27_R50,domain,"C27,R50",8.0,23.3,23.942,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R53_C27_R53,domain,"C27,R53",8.0,11.95,12.465,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R54_C27_R54,domain,"C27,R54",8.0,199.12,226.139,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R55_C27_R55,domain,"C27,R55",8.0,205.18,224.965,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R58_C27_R58,domain,"C27,R58",8.0,89.46,112.168,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R59_C27_R59,domain,"C27,R59",8.0,30.87,32.765,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R60_C27_R60,domain,"C27,R60",8.0,191.85,205.801,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R61_C27_R61,domain,"C27,R61",8.0,48.3,58.724,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R62_C27_R62,domain,"C27,R62",8.0,79.9,90.49,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R63_C27_R63,domain,"C27,R63",8.0,20.58,21.085,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R65_C27_R65,domain,"C27,R65",8.0,193.39,214.568,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R66_C27_R66,domain,"C27,R66",8.0,181.09,216.716,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R67_C27_R67,domain,"C27,R67",8.0,84.87,100.916,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R68_C27_R68,domain,"C27,R68",8.0,17.26,28.429,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R70_C27_R70,domain,"C27,R70",8.0,25.75,27.915,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R71_C27_R71,domain,"C27,R71",8.0,84.87,106.444,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R73_C27_R73,domain,"C27,R73",8.0,205.96,233.073,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R74_C27_R74,domain,"C27,R74",8.0,206.67,220.954,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R75_C27_R75,domain,"C27,R75",8.0,7.99,10.166,DC_BUS<->LV_CONTROL,BOX-BAR-BLOCKER
sep_domain_clearance_C27_R76_C27_R76,domain,"C27,R76",8.0,198.75,209.362,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R77_C27_R77,domain,"C27,R77",8.0,88.32,121.294,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R78_C27_R78,domain,"C27,R78",8.0,178.63,213.901,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_R79_C27_R79,domain,"C27,R79",8.0,173.07,191.335,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_SW1_C27_SW1,domain,"C27,SW1",8.0,34.81,35.325,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_SW2_C27_SW2,domain,"C27,SW2",8.0,84.36,118.082,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_T1_C27_T1,domain,"C27,T1",8.0,69.17,97.362,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_TP1_C27_TP1,domain,"C27,TP1",8.0,83.86,103.062,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_TP2_C27_TP2,domain,"C27,TP2",8.0,90.28,109.181,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_TP3_C27_TP3,domain,"C27,TP3",8.0,127.36,171.116,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U10_C27_U10,domain,"C27,U10",8.0,8.0,21.515,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U11_C27_U11,domain,"C27,U11",8.0,129.36,166.967,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U12_C27_U12,domain,"C27,U12",8.0,165.3,177.399,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U13_C27_U13,domain,"C27,U13",8.0,165.3,186.274,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U14_C27_U14,domain,"C27,U14",8.0,186.32,212.428,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U15_C27_U15,domain,"C27,U15",8.0,8.0,20.615,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U16_C27_U16,domain,"C27,U16",8.0,169.33,204.542,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U17_C27_U17,domain,"C27,U17",8.0,53.09,63.543,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U18_C27_U18,domain,"C27,U18",8.0,38.24,49.262,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U19_C27_U19,domain,"C27,U19",8.0,156.23,175.688,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U20_C27_U20,domain,"C27,U20",8.0,88.32,109.965,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U21_C27_U21,domain,"C27,U21",8.0,8.0,8.972,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U22_C27_U22,domain,"C27,U22",8.0,29.72,30.221,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U23_C27_U23,domain,"C27,U23",8.0,190.72,225.377,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U24_C27_U24,domain,"C27,U24",8.0,29.4,39.973,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U25_C27_U25,domain,"C27,U25",8.0,70.24,91.181,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U26_C27_U26,domain,"C27,U26",8.0,84.86,110.497,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U27_C27_U27,domain,"C27,U27",8.0,172.69,182.89,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U3_C27_U3,domain,"C27,U3",8.0,151.42,189.563,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U4_C27_U4,domain,"C27,U4",8.0,79.72,102.846,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U7_C27_U7,domain,"C27,U7",8.0,82.13,93.796,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C27_U9_C27_U9,domain,"C27,U9",8.0,20.58,23.514,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C29_C28_C29,domain,"C28,C29",1.0,126.13,133.591,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C3_C28_C3,domain,"C28,C3",8.0,35.51,44.751,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C30_C28_C30,domain,"C28,C30",1.0,119.42,119.922,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C31_C28_C31,domain,"C28,C31",1.0,115.46,134.213,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C32_C28_C32,domain,"C28,C32",1.0,18.98,20.913,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C33_C28_C33,domain,"C28,C33",1.0,127.48,129.502,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C34_C28_C34,domain,"C28,C34",1.0,90.66,94.969,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C35_C28_C35,domain,"C28,C35",1.0,115.46,115.97,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C36_C28_C36,domain,"C28,C36",1.0,4.44,4.95,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C37_C28_C37,domain,"C28,C37",1.0,74.07,74.584,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C38_C28_C38,domain,"C28,C38",1.0,178.5,181.656,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C39_C28_C39,domain,"C28,C39",1.0,7.78,9.845,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C4_C28_C4,domain,"C28,C4",8.0,144.82,160.879,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C40_C28_C40,domain,"C28,C40",1.0,10.46,15.957,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C5_C28_C5,domain,"C28,C5",8.0,196.16,223.168,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C6_C28_C6,domain,"C28,C6",8.0,176.8,180.702,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C7_C28_C7,domain,"C28,C7",8.0,215.45,235.971,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C8_C28_C8,domain,"C28,C8",8.0,203.37,252.329,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_C9_C28_C9,domain,"C28,C9",1.0,225.44,231.915,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_D1_C28_D1,domain,"C28,D1",1.0,124.78,143.402,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_D2_C28_D2,domain,"C28,D2",8.0,56.54,62.799,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_D3_C28_D3,domain,"C28,D3",1.0,95.06,98.842,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_D4_C28_D4,domain,"C28,D4",1.0,165.73,168.583,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_D5_C28_D5,domain,"C28,D5",8.0,41.45,49.423,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_F1_C28_F1,domain,"C28,F1",8.0,102.51,105.915,MAINS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_J1_C28_J1,domain,"C28,J1",1.0,113.01,129.871,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_K1_C28_K1,domain,"C28,K1",8.0,182.93,195.356,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_K2_C28_K2,domain,"C28,K2",8.0,91.85,108.857,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_K3_C28_K3,domain,"C28,K3",8.0,13.91,17.883,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_L1_C28_L1,domain,"C28,L1",8.0,139.16,178.93,MAINS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_L2_C28_L2,domain,"C28,L2",1.0,117.76,158.067,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_PS1_C28_PS1,domain,"C28,PS1",8.0,58.82,89.906,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_Q1_C28_Q1,domain,"C28,Q1",1.0,190.77,193.781,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_Q2_C28_Q2,domain,"C28,Q2",1.0,83.34,91.824,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R1_C28_R1,domain,"C28,R1",1.0,165.23,168.414,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R10_C28_R10,domain,"C28,R10",1.0,165.84,169.633,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R11_C28_R11,domain,"C28,R11",8.0,145.87,151.855,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R12_C28_R12,domain,"C28,R12",8.0,169.92,231.149,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R13_C28_R13,domain,"C28,R13",8.0,149.18,189.562,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R14_C28_R14,domain,"C28,R14",8.0,49.75,57.702,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R15_C28_R15,domain,"C28,R15",1.0,115.47,120.272,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R16_C28_R16,domain,"C28,R16",1.0,115.99,134.033,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R17_C28_R17,domain,"C28,R17",1.0,11.75,14.106,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R18_C28_R18,domain,"C28,R18",1.0,117.02,117.701,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R19_C28_R19,domain,"C28,R19",8.0,222.27,236.598,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R2_C28_R2,domain,"C28,R2",1.0,227.71,253.777,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R20_C28_R20,domain,"C28,R20",8.0,82.69,84.76,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R21_C28_R21,domain,"C28,R21",1.0,12.19,18.359,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R22_C28_R22,domain,"C28,R22",1.0,9.29,12.346,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R23_C28_R23,domain,"C28,R23",8.0,90.75,92.852,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R24_C28_R24,domain,"C28,R24",8.0,7.99,8.51,DC_BUS<->LV_CONTROL,BOX-BAR-BLOCKER
sep_domain_clearance_C28_R25_C28_R25,domain,"C28,R25",1.0,121.71,124.66,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R26_C28_R26,domain,"C28,R26",1.0,62.89,65.04,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R27_C28_R27,domain,"C28,R27",8.0,198.51,201.11,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R28_C28_R28,domain,"C28,R28",8.0,159.28,161.621,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R29_C28_R29,domain,"C28,R29",1.0,165.84,168.653,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R3_C28_R3,domain,"C28,R3",1.0,110.81,111.31,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R30_C28_R30,domain,"C28,R30",8.0,97.02,98.963,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R31_C28_R31,domain,"C28,R31",1.0,18.18,23.595,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R32_C28_R32,domain,"C28,R32",1.0,165.24,168.705,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R33_C28_R33,domain,"C28,R33",1.0,66.84,67.46,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R35_C28_R35,domain,"C28,R35",1.0,146.81,192.902,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R36_C28_R36,domain,"C28,R36",1.0,122.53,127.059,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R37_C28_R37,domain,"C28,R37",1.0,7.23,11.969,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R38_C28_R38,domain,"C28,R38",1.0,115.45,116.516,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R39_C28_R39,domain,"C28,R39",1.0,86.06,90.338,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R4_C28_R4,domain,"C28,R4",8.0,136.75,143.18,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R41_C28_R41,domain,"C28,R41",1.0,119.25,122.076,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R43_C28_R43,domain,"C28,R43",1.0,35.89,37.95,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R44_C28_R44,domain,"C28,R44",1.0,118.57,140.294,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R46_C28_R46,domain,"C28,R46",1.0,117.93,120.87,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R47_C28_R47,domain,"C28,R47",1.0,119.42,138.976,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R48_C28_R48,domain,"C28,R48",1.0,163.37,165.44,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R49_C28_R49,domain,"C28,R49",1.0,117.67,120.152,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R5_C28_R5,domain,"C28,R5",8.0,42.35,45.486,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R50_C28_R50,domain,"C28,R50",1.0,219.06,228.754,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R51_C28_R51,domain,"C28,R51",8.0,163.44,177.122,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R53_C28_R53,domain,"C28,R53",1.0,217.67,223.469,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R54_C28_R54,domain,"C28,R54",1.0,111.0,111.747,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R55_C28_R55,domain,"C28,R55",1.0,84.26,84.781,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R56_C28_R56,domain,"C28,R56",8.0,71.54,76.908,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R58_C28_R58,domain,"C28,R58",1.0,113.02,135.562,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R59_C28_R59,domain,"C28,R59",1.0,227.71,237.352,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R6_C28_R6,domain,"C28,R6",8.0,97.65,107.848,MAINS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R60_C28_R60,domain,"C28,R60",1.0,62.59,65.202,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R61_C28_R61,domain,"C28,R61",1.0,182.94,201.875,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R62_C28_R62,domain,"C28,R62",1.0,124.18,129.208,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R63_C28_R63,domain,"C28,R63",1.0,217.68,225.185,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R65_C28_R65,domain,"C28,R65",1.0,1.39,4.347,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R66_C28_R66,domain,"C28,R66",1.0,125.85,130.802,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R67_C28_R67,domain,"C28,R67",1.0,120.71,136.628,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R68_C28_R68,domain,"C28,R68",1.0,186.82,191.564,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R7_C28_R7,domain,"C28,R7",8.0,203.36,232.335,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R70_C28_R70,domain,"C28,R70",1.0,217.67,226.774,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R71_C28_R71,domain,"C28,R71",1.0,120.71,143.49,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R73_C28_R73,domain,"C28,R73",1.0,108.34,108.842,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R74_C28_R74,domain,"C28,R74",1.0,66.85,67.364,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R75_C28_R75,domain,"C28,R75",1.0,218.57,223.939,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R76_C28_R76,domain,"C28,R76",1.0,6.83,9.581,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R77_C28_R77,domain,"C28,R77",1.0,115.76,152.868,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R78_C28_R78,domain,"C28,R78",1.0,126.13,129.995,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R79_C28_R79,domain,"C28,R79",1.0,79.17,87.326,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R8_C28_R8,domain,"C28,R8",8.0,198.08,202.231,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_R9_C28_R9,domain,"C28,R9",8.0,139.14,142.326,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_RT1_C28_RT1,domain,"C28,RT1",8.0,185.64,187.448,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_RV1_C28_RV1,domain,"C28,RV1",8.0,131.19,171.916,MAINS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_SW1_C28_SW1,domain,"C28,SW1",1.0,217.67,228.716,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_SW2_C28_SW2,domain,"C28,SW2",1.0,119.72,157.236,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_T1_C28_T1,domain,"C28,T1",8.0,113.01,115.093,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_TP1_C28_TP1,domain,"C28,TP1",1.0,122.18,141.911,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_TP2_C28_TP2,domain,"C28,TP2",1.0,115.76,136.622,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_TP3_C28_TP3,domain,"C28,TP3",1.0,128.09,151.765,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U1_C28_U1,domain,"C28,U1",8.0,196.16,233.889,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U10_C28_U10,domain,"C28,U10",1.0,195.64,197.906,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U11_C28_U11,domain,"C28,U11",1.0,113.46,139.841,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U12_C28_U12,domain,"C28,U12",1.0,38.34,41.563,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U13_C28_U13,domain,"C28,U13",1.0,79.16,91.577,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U14_C28_U14,domain,"C28,U14",1.0,103.24,105.629,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U15_C28_U15,domain,"C28,U15",1.0,195.64,198.026,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U16_C28_U16,domain,"C28,U16",1.0,121.63,128.42,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U17_C28_U17,domain,"C28,U17",1.0,149.85,153.757,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U18_C28_U18,domain,"C28,U18",1.0,165.4,168.628,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U19_C28_U19,domain,"C28,U19",1.0,80.45,94.824,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U2_C28_U2,domain,"C28,U2",8.0,148.58,153.267,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U20_C28_U20,domain,"C28,U20",1.0,115.32,139.368,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U21_C28_U21,domain,"C28,U21",1.0,221.04,226.275,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_C28_U22_C28_U22,domain,"C28,U22",1.0,218.18,228.015,LV_CONTROL<->LV_CONTROL,CLEAN
